微博id(评论来自于这),微博标题,正文url,评论人id,评论人昵称,评论时间,IP地址,评论内容,评论人粉丝数,评论点赞数
4802363469077418,【#彭州突发山洪造成7死8伤#】记者从四川省彭州市应急局获悉，自8月14日零时起，龙门山镇共出动260余人对事发地周边农家乐、住户进行人员排查。8月14日早上6时起，彭州市再次集结15支救援队伍308人，以及民兵80人、特警50人，携带无人救生艇、潜水装置、生命探测仪、卫星定位系统等专业救援设备，对龙槽沟至湔江河道丹景山河段开展三轮拉网式搜索，将搜救范围扩大至事发地点沿河下游约30公里。截至目前，此次突发山洪灾害共造成7人死亡、8人轻伤。现场搜救排查工作已接近尾声。已展开遇难者家属善后工作。天目新闻的微博视频,https://m.weibo.cn/detail/4802363469077418,4802364806269878,tomorrow147258369,2022-08-14 13:48:57,广东,河床上面的大石头那么多，一看就不是正常的可以玩耍的河床,228,177
4802363469077418,【#彭州突发山洪造成7死8伤#】记者从四川省彭州市应急局获悉，自8月14日零时起，龙门山镇共出动260余人对事发地周边农家乐、住户进行人员排查。8月14日早上6时起，彭州市再次集结15支救援队伍308人，以及民兵80人、特警50人，携带无人救生艇、潜水装置、生命探测仪、卫星定位系统等专业救援设备，对龙槽沟至湔江河道丹景山河段开展三轮拉网式搜索，将搜救范围扩大至事发地点沿河下游约30公里。截至目前，此次突发山洪灾害共造成7人死亡、8人轻伤。现场搜救排查工作已接近尾声。已展开遇难者家属善后工作。天目新闻的微博视频,https://m.weibo.cn/detail/4802363469077418,4802371617557152,沉睡的彩之死神,2022-08-14 13:48:57,上海,说句难听的，不听劝阻的真是活该啊！,5753,106
4802363469077418,【#彭州突发山洪造成7死8伤#】记者从四川省彭州市应急局获悉，自8月14日零时起，龙门山镇共出动260余人对事发地周边农家乐、住户进行人员排查。8月14日早上6时起，彭州市再次集结15支救援队伍308人，以及民兵80人、特警50人，携带无人救生艇、潜水装置、生命探测仪、卫星定位系统等专业救援设备，对龙槽沟至湔江河道丹景山河段开展三轮拉网式搜索，将搜救范围扩大至事发地点沿河下游约30公里。截至目前，此次突发山洪灾害共造成7人死亡、8人轻伤。现场搜救排查工作已接近尾声。已展开遇难者家属善后工作。天目新闻的微博视频,https://m.weibo.cn/detail/4802363469077418,4802364219853561,DENGYARU-,2022-08-14 13:48:57,四川,节哀顺变 希望以后出去玩不要无视警告牌,1151,92
4802363469077418,【#彭州突发山洪造成7死8伤#】记者从四川省彭州市应急局获悉，自8月14日零时起，龙门山镇共出动260余人对事发地周边农家乐、住户进行人员排查。8月14日早上6时起，彭州市再次集结15支救援队伍308人，以及民兵80人、特警50人，携带无人救生艇、潜水装置、生命探测仪、卫星定位系统等专业救援设备，对龙槽沟至湔江河道丹景山河段开展三轮拉网式搜索，将搜救范围扩大至事发地点沿河下游约30公里。截至目前，此次突发山洪灾害共造成7人死亡、8人轻伤。现场搜救排查工作已接近尾声。已展开遇难者家属善后工作。天目新闻的微博视频,https://m.weibo.cn/detail/4802363469077418,4802371132329064,兰舟笑214,2022-08-14 13:48:57,广东,这次我站政府，希望不要让基层工作人员背锅。,30,82
4802363469077418,【#彭州突发山洪造成7死8伤#】记者从四川省彭州市应急局获悉，自8月14日零时起，龙门山镇共出动260余人对事发地周边农家乐、住户进行人员排查。8月14日早上6时起，彭州市再次集结15支救援队伍308人，以及民兵80人、特警50人，携带无人救生艇、潜水装置、生命探测仪、卫星定位系统等专业救援设备，对龙槽沟至湔江河道丹景山河段开展三轮拉网式搜索，将搜救范围扩大至事发地点沿河下游约30公里。截至目前，此次突发山洪灾害共造成7人死亡、8人轻伤。现场搜救排查工作已接近尾声。已展开遇难者家属善后工作。天目新闻的微博视频,https://m.weibo.cn/detail/4802363469077418,4802373827956952,ChoiRen是芬达的Rocket,2022-08-14 13:48:57,河北,不要让基层工作人员背锅！他们已经尽职尽责了。,712,75
4802363469077418,【#彭州突发山洪造成7死8伤#】记者从四川省彭州市应急局获悉，自8月14日零时起，龙门山镇共出动260余人对事发地周边农家乐、住户进行人员排查。8月14日早上6时起，彭州市再次集结15支救援队伍308人，以及民兵80人、特警50人，携带无人救生艇、潜水装置、生命探测仪、卫星定位系统等专业救援设备，对龙槽沟至湔江河道丹景山河段开展三轮拉网式搜索，将搜救范围扩大至事发地点沿河下游约30公里。截至目前，此次突发山洪灾害共造成7人死亡、8人轻伤。现场搜救排查工作已接近尾声。已展开遇难者家属善后工作。天目新闻的微博视频,https://m.weibo.cn/detail/4802363469077418,4802370397275095,我真爱你豁达模样,2022-08-14 13:48:57,浙江,平台上的网红营销内容也该整顿整顿吧正经科普没人听，热度营销送人命,517,76
4802363469077418,【#彭州突发山洪造成7死8伤#】记者从四川省彭州市应急局获悉，自8月14日零时起，龙门山镇共出动260余人对事发地周边农家乐、住户进行人员排查。8月14日早上6时起，彭州市再次集结15支救援队伍308人，以及民兵80人、特警50人，携带无人救生艇、潜水装置、生命探测仪、卫星定位系统等专业救援设备，对龙槽沟至湔江河道丹景山河段开展三轮拉网式搜索，将搜救范围扩大至事发地点沿河下游约30公里。截至目前，此次突发山洪灾害共造成7人死亡、8人轻伤。现场搜救排查工作已接近尾声。已展开遇难者家属善后工作。天目新闻的微博视频,https://m.weibo.cn/detail/4802363469077418,4802363603288368,平城客,2022-08-14 13:48:57,天津,珍视生命，安全第一！,20.3万,46
4802363469077418,【#彭州突发山洪造成7死8伤#】记者从四川省彭州市应急局获悉，自8月14日零时起，龙门山镇共出动260余人对事发地周边农家乐、住户进行人员排查。8月14日早上6时起，彭州市再次集结15支救援队伍308人，以及民兵80人、特警50人，携带无人救生艇、潜水装置、生命探测仪、卫星定位系统等专业救援设备，对龙槽沟至湔江河道丹景山河段开展三轮拉网式搜索，将搜救范围扩大至事发地点沿河下游约30公里。截至目前，此次突发山洪灾害共造成7人死亡、8人轻伤。现场搜救排查工作已接近尾声。已展开遇难者家属善后工作。天目新闻的微博视频,https://m.weibo.cn/detail/4802363469077418,4802368161710396,我是阿坤Kevin,2022-08-14 13:48:57,湖北,不能死了人就算了，要处罚这些私自下水，并且还不听劝告的人，要不还是有下次。,24,61
4802363469077418,【#彭州突发山洪造成7死8伤#】记者从四川省彭州市应急局获悉，自8月14日零时起，龙门山镇共出动260余人对事发地周边农家乐、住户进行人员排查。8月14日早上6时起，彭州市再次集结15支救援队伍308人，以及民兵80人、特警50人，携带无人救生艇、潜水装置、生命探测仪、卫星定位系统等专业救援设备，对龙槽沟至湔江河道丹景山河段开展三轮拉网式搜索，将搜救范围扩大至事发地点沿河下游约30公里。截至目前，此次突发山洪灾害共造成7人死亡、8人轻伤。现场搜救排查工作已接近尾声。已展开遇难者家属善后工作。天目新闻的微博视频,https://m.weibo.cn/detail/4802363469077418,4802363921275222,乐评文案,2022-08-14 13:48:57,湖北,敬畏自然，珍爱生命！,1.2万,35
4802363469077418,【#彭州突发山洪造成7死8伤#】记者从四川省彭州市应急局获悉，自8月14日零时起，龙门山镇共出动260余人对事发地周边农家乐、住户进行人员排查。8月14日早上6时起，彭州市再次集结15支救援队伍308人，以及民兵80人、特警50人，携带无人救生艇、潜水装置、生命探测仪、卫星定位系统等专业救援设备，对龙槽沟至湔江河道丹景山河段开展三轮拉网式搜索，将搜救范围扩大至事发地点沿河下游约30公里。截至目前，此次突发山洪灾害共造成7人死亡、8人轻伤。现场搜救排查工作已接近尾声。已展开遇难者家属善后工作。天目新闻的微博视频,https://m.weibo.cn/detail/4802363469077418,4802366069807381,一休班就不想早起,2022-08-14 13:48:57,广西,看一次气一次，水刚来看起来水大，但是但还是能冒险走一走的，就站在那里定定的，等着水越来越大，真心蠢，一点求生欲望都没有的人。,116,39
4802279150194735,#彭州山洪#来袭时，男子抱住孩子以脊背阻挡洪水，最终仍被大水冲走 。孩子的尸体在下游找到，眼睛因为冲击撞没了，再看着这个视频当时的无助感…真的很难过、痛心#彭州山洪已致7人死亡##彭州突发山洪造成7死8伤##彭州山洪3名重伤人员抢救无效死亡#林哥观察的微博视频 ,https://m.weibo.cn/detail/4802279150194735,4802282472606235,晴更雨读,2022-08-14 08:13:54,广东,私自违规下水已经是错，一开始明明还可以跑掉却呆在水里不走，可惜了孩子,641,4058
4802279150194735,#彭州山洪#来袭时，男子抱住孩子以脊背阻挡洪水，最终仍被大水冲走 。孩子的尸体在下游找到，眼睛因为冲击撞没了，再看着这个视频当时的无助感…真的很难过、痛心#彭州山洪已致7人死亡##彭州突发山洪造成7死8伤##彭州山洪3名重伤人员抢救无效死亡#林哥观察的微博视频 ,https://m.weibo.cn/detail/4802279150194735,4802284988925779,Wangxin670303,2022-08-14 08:13:54,辽宁,这样的教训希望留给活的人，在大自然面前别再任性了，孩子是被任性害死的,99,2738
4802279150194735,#彭州山洪#来袭时，男子抱住孩子以脊背阻挡洪水，最终仍被大水冲走 。孩子的尸体在下游找到，眼睛因为冲击撞没了，再看着这个视频当时的无助感…真的很难过、痛心#彭州山洪已致7人死亡##彭州突发山洪造成7死8伤##彭州山洪3名重伤人员抢救无效死亡#林哥观察的微博视频 ,https://m.weibo.cn/detail/4802279150194735,4802291917654891,缘聚缘散2012,2022-08-14 08:13:54,北京,洪水来了，能跑就跑，跑出河道，向高处跑。建议把这些案例编入中小学安全教育课程。让孩子们从小就懂得野外生存等安全知识。,1290,1701
4802279150194735,#彭州山洪#来袭时，男子抱住孩子以脊背阻挡洪水，最终仍被大水冲走 。孩子的尸体在下游找到，眼睛因为冲击撞没了，再看着这个视频当时的无助感…真的很难过、痛心#彭州山洪已致7人死亡##彭州突发山洪造成7死8伤##彭州山洪3名重伤人员抢救无效死亡#林哥观察的微博视频 ,https://m.weibo.cn/detail/4802279150194735,4802282342319278,林哥观察,2022-08-14 08:13:54,湖北,这个父亲当时得多绝望啊，他一定在心里乞求过很多次了！刚开始看，挺同情，后来看，是自找的，孩子不懂事可以理解，大人不懂事，亲自葬送了孩子的生命！,376.2万,1190
4802279150194735,#彭州山洪#来袭时，男子抱住孩子以脊背阻挡洪水，最终仍被大水冲走 。孩子的尸体在下游找到，眼睛因为冲击撞没了，再看着这个视频当时的无助感…真的很难过、痛心#彭州山洪已致7人死亡##彭州突发山洪造成7死8伤##彭州山洪3名重伤人员抢救无效死亡#林哥观察的微博视频 ,https://m.weibo.cn/detail/4802279150194735,4802293298103624,CFkai,2022-08-14 08:13:54,云南,之前各种宣传的网红怎么处理,102,1070
4802279150194735,#彭州山洪#来袭时，男子抱住孩子以脊背阻挡洪水，最终仍被大水冲走 。孩子的尸体在下游找到，眼睛因为冲击撞没了，再看着这个视频当时的无助感…真的很难过、痛心#彭州山洪已致7人死亡##彭州突发山洪造成7死8伤##彭州山洪3名重伤人员抢救无效死亡#林哥观察的微博视频 ,https://m.weibo.cn/detail/4802279150194735,4802293159952807,Sophie朵,2022-08-14 08:13:54,河南,逝者安息。。 我想说的是虽然视频中水流看起来已经够急了，但是实际水流比看起来至少湍急两倍。 郑州720真实体验。。,145,640
4802279150194735,#彭州山洪#来袭时，男子抱住孩子以脊背阻挡洪水，最终仍被大水冲走 。孩子的尸体在下游找到，眼睛因为冲击撞没了，再看着这个视频当时的无助感…真的很难过、痛心#彭州山洪已致7人死亡##彭州突发山洪造成7死8伤##彭州山洪3名重伤人员抢救无效死亡#林哥观察的微博视频 ,https://m.weibo.cn/detail/4802279150194735,4802280890568562,蜘蛛侦探003,2022-08-14 08:13:54,四川,该跑不跑,9,100
4802279150194735,#彭州山洪#来袭时，男子抱住孩子以脊背阻挡洪水，最终仍被大水冲走 。孩子的尸体在下游找到，眼睛因为冲击撞没了，再看着这个视频当时的无助感…真的很难过、痛心#彭州山洪已致7人死亡##彭州突发山洪造成7死8伤##彭州山洪3名重伤人员抢救无效死亡#林哥观察的微博视频 ,https://m.weibo.cn/detail/4802279150194735,4802289002352156,潘文晗,2022-08-14 08:13:54,广东,很心痛孩子。但是这不是景区，当地有警示语，还有铁丝等等，家长应敬畏自然，遵守规则。想起曾经看到一位儿子牵着白发苍苍的妈妈闯红灯，真的不知说什么好。,588,625
4802279150194735,#彭州山洪#来袭时，男子抱住孩子以脊背阻挡洪水，最终仍被大水冲走 。孩子的尸体在下游找到，眼睛因为冲击撞没了，再看着这个视频当时的无助感…真的很难过、痛心#彭州山洪已致7人死亡##彭州突发山洪造成7死8伤##彭州山洪3名重伤人员抢救无效死亡#林哥观察的微博视频 ,https://m.weibo.cn/detail/4802279150194735,4802283327980905,注册啥,2022-08-14 08:13:54,福建,唉，好可怜啊，看着好伤心,226,15
4802279150194735,#彭州山洪#来袭时，男子抱住孩子以脊背阻挡洪水，最终仍被大水冲走 。孩子的尸体在下游找到，眼睛因为冲击撞没了，再看着这个视频当时的无助感…真的很难过、痛心#彭州山洪已致7人死亡##彭州突发山洪造成7死8伤##彭州山洪3名重伤人员抢救无效死亡#林哥观察的微博视频 ,https://m.weibo.cn/detail/4802279150194735,4802280056950000,林哥视角,2022-08-14 08:13:54,湖北,别指责父亲了，那时候他比谁都想让孩子活，紧紧抱着，背对着水减轻冲刷力，奈何水流太急！只能惋惜，孩子，一路走好🙏,3093,284
4802279150194735,#彭州山洪#来袭时，男子抱住孩子以脊背阻挡洪水，最终仍被大水冲走 。孩子的尸体在下游找到，眼睛因为冲击撞没了，再看着这个视频当时的无助感…真的很难过、痛心#彭州山洪已致7人死亡##彭州突发山洪造成7死8伤##彭州山洪3名重伤人员抢救无效死亡#林哥观察的微博视频 ,https://m.weibo.cn/detail/4802279150194735,4802293255375745,MiKaTy__,2022-08-14 08:13:54,浙江,孩子不懂事大人也不懂事吗？人家大喇叭喊了半天不走，只能说一句活该,675,310
4802279150194735,#彭州山洪#来袭时，男子抱住孩子以脊背阻挡洪水，最终仍被大水冲走 。孩子的尸体在下游找到，眼睛因为冲击撞没了，再看着这个视频当时的无助感…真的很难过、痛心#彭州山洪已致7人死亡##彭州突发山洪造成7死8伤##彭州山洪3名重伤人员抢救无效死亡#林哥观察的微博视频 ,https://m.weibo.cn/detail/4802279150194735,4802291838486425,蛋妞1881,2022-08-14 08:13:54,广东,看了视频，即使山洪来的那一刻，这些人可以往岸边跑的。偏偏要呆在中间等着。,179,191
4802279150194735,#彭州山洪#来袭时，男子抱住孩子以脊背阻挡洪水，最终仍被大水冲走 。孩子的尸体在下游找到，眼睛因为冲击撞没了，再看着这个视频当时的无助感…真的很难过、痛心#彭州山洪已致7人死亡##彭州突发山洪造成7死8伤##彭州山洪3名重伤人员抢救无效死亡#林哥观察的微博视频 ,https://m.weibo.cn/detail/4802279150194735,4802298633260970,萌萌的竹子与竹笋,2022-08-14 08:13:54,四川,人都死了，为何评论区还这么多人骂。死了孩子还得遭受网爆，这就是网络现状吗？,263,105
4802279150194735,#彭州山洪#来袭时，男子抱住孩子以脊背阻挡洪水，最终仍被大水冲走 。孩子的尸体在下游找到，眼睛因为冲击撞没了，再看着这个视频当时的无助感…真的很难过、痛心#彭州山洪已致7人死亡##彭州突发山洪造成7死8伤##彭州山洪3名重伤人员抢救无效死亡#林哥观察的微博视频 ,https://m.weibo.cn/detail/4802279150194735,4802296858546217,B_丽,2022-08-14 08:13:54,四川,昨晚看了这对父子，一夜无眠翻来覆去，心里好难受孩子紧紧的抱着父亲，那是他的依靠,1656,112
4802279150194735,#彭州山洪#来袭时，男子抱住孩子以脊背阻挡洪水，最终仍被大水冲走 。孩子的尸体在下游找到，眼睛因为冲击撞没了，再看着这个视频当时的无助感…真的很难过、痛心#彭州山洪已致7人死亡##彭州突发山洪造成7死8伤##彭州山洪3名重伤人员抢救无效死亡#林哥观察的微博视频 ,https://m.weibo.cn/detail/4802279150194735,4802297538547356,旖旎陌红尘,2022-08-14 08:13:54,天津,我有点不知道该怎么说，说他是好父亲吧，带着孩子来这种危险地方，无视旁边无数的横幅警告和巡逻大喇叭，当时有没有想过孩子的安全说他不负责吧，确实用脊背替孩子挡住洪水。只是可怜了孩子，这么小什么也不懂，被大人带来又一堆人玩肯定没想那么多,1490,117
4802279150194735,#彭州山洪#来袭时，男子抱住孩子以脊背阻挡洪水，最终仍被大水冲走 。孩子的尸体在下游找到，眼睛因为冲击撞没了，再看着这个视频当时的无助感…真的很难过、痛心#彭州山洪已致7人死亡##彭州突发山洪造成7死8伤##彭州山洪3名重伤人员抢救无效死亡#林哥观察的微博视频 ,https://m.weibo.cn/detail/4802279150194735,4802285723715143,盏茶83982,2022-08-14 08:13:54,北京,有孩子的真看不了这个，太心疼了，小朋友一路走好其他人要引以为戒啊,346,62
4802279150194735,#彭州山洪#来袭时，男子抱住孩子以脊背阻挡洪水，最终仍被大水冲走 。孩子的尸体在下游找到，眼睛因为冲击撞没了，再看着这个视频当时的无助感…真的很难过、痛心#彭州山洪已致7人死亡##彭州突发山洪造成7死8伤##彭州山洪3名重伤人员抢救无效死亡#林哥观察的微博视频 ,https://m.weibo.cn/detail/4802279150194735,4802294091089979,李二个蛋,2022-08-14 08:13:54,北京,他并不是一个好榜样，,409,56
4802279150194735,#彭州山洪#来袭时，男子抱住孩子以脊背阻挡洪水，最终仍被大水冲走 。孩子的尸体在下游找到，眼睛因为冲击撞没了，再看着这个视频当时的无助感…真的很难过、痛心#彭州山洪已致7人死亡##彭州突发山洪造成7死8伤##彭州山洪3名重伤人员抢救无效死亡#林哥观察的微博视频 ,https://m.weibo.cn/detail/4802279150194735,4802288432971906,叶阔,2022-08-14 08:13:54,河北,他可能也没想到后果这么严重，有些人就别他妈幸灾乐祸了,128,20
4802279150194735,#彭州山洪#来袭时，男子抱住孩子以脊背阻挡洪水，最终仍被大水冲走 。孩子的尸体在下游找到，眼睛因为冲击撞没了，再看着这个视频当时的无助感…真的很难过、痛心#彭州山洪已致7人死亡##彭州突发山洪造成7死8伤##彭州山洪3名重伤人员抢救无效死亡#林哥观察的微博视频 ,https://m.weibo.cn/detail/4802279150194735,4802289245622292,清风识简,2022-08-14 08:13:54,浙江,他们如果站在大石头后面会不会好点？,129,9
4802279150194735,#彭州山洪#来袭时，男子抱住孩子以脊背阻挡洪水，最终仍被大水冲走 。孩子的尸体在下游找到，眼睛因为冲击撞没了，再看着这个视频当时的无助感…真的很难过、痛心#彭州山洪已致7人死亡##彭州突发山洪造成7死8伤##彭州山洪3名重伤人员抢救无效死亡#林哥观察的微博视频 ,https://m.weibo.cn/detail/4802279150194735,4802300592523346,Iwanttobethesuntoyouforever,2022-08-14 08:13:54,中国台湾,有野外露营的心却不看贝爷，这种地形明显的是有水冲刷形成的且两边高中间低势必是高处一条泄水要道，上游有大量降雨肯定会涨水所以要往附近几十公里一圈的天气雨云作为参考实时关注才确保安全。唉,750,44
4802360931518593,【#彭州龙漕沟系小红书网红打卡地##平台推荐未开发景点该担责吗#？#彭州山洪3名重伤人员抢救无效死亡##彭州山洪已致7人死亡# ？？？当地政府的确有责任，不应该只安置警示标语，不应该只加装铁丝网，不应该拿着大喇叭苦口婆心的劝说赶紧上来，而是应该把他们都锁家里，或者聘请这几位博主去沿河巡视。 ,https://m.weibo.cn/detail/4802360931518593,4802362134762696,-巨立,2022-08-14 13:38:52,四川,这些博主不去接替一下这些志愿者？,1596,293
