微博id(评论来自于这),微博标题,正文url,评论人id,评论人昵称,评论时间,IP地址,评论内容,评论人粉丝数,评论点赞数
4838358436546569,贝克汉姆现场观战英格兰 VS 伊朗的比赛 这个男人怎么这么帅！！！#卡塔尔世界杯##英格兰vs伊朗# ,https://m.weibo.cn/detail/4838358436546569,4838362030546246,每叶思念,2022-11-21 21:40:06,河北,帅～,786,1
4838358436546569,贝克汉姆现场观战英格兰 VS 伊朗的比赛 这个男人怎么这么帅！！！#卡塔尔世界杯##英格兰vs伊朗# ,https://m.weibo.cn/detail/4838358436546569,4838360970171031,啊hellosunny,2022-11-21 21:40:06,北京,真帅啊！,1715,1
4838358436546569,贝克汉姆现场观战英格兰 VS 伊朗的比赛 这个男人怎么这么帅！！！#卡塔尔世界杯##英格兰vs伊朗# ,https://m.weibo.cn/detail/4838358436546569,4838359949904936,就当旅游了,2022-11-21 21:40:06,上海,太帅了，行走的衣架子,1,5
4838358436546569,贝克汉姆现场观战英格兰 VS 伊朗的比赛 这个男人怎么这么帅！！！#卡塔尔世界杯##英格兰vs伊朗# ,https://m.weibo.cn/detail/4838358436546569,4838360528461578,小幸福的妈咪,2022-11-21 21:40:06,英国,So handsome ,1220,2
4838358436546569,贝克汉姆现场观战英格兰 VS 伊朗的比赛 这个男人怎么这么帅！！！#卡塔尔世界杯##英格兰vs伊朗# ,https://m.weibo.cn/detail/4838358436546569,4838364686060371,zc_42,2022-11-21 21:40:06,福建,三个儿子都没爹帅啊,58,0
4838358436546569,贝克汉姆现场观战英格兰 VS 伊朗的比赛 这个男人怎么这么帅！！！#卡塔尔世界杯##英格兰vs伊朗# ,https://m.weibo.cn/detail/4838358436546569,4838364223643096,荦荦cat,2022-11-21 21:40:06,浙江,帅,132,0
4838358436546569,贝克汉姆现场观战英格兰 VS 伊朗的比赛 这个男人怎么这么帅！！！#卡塔尔世界杯##英格兰vs伊朗# ,https://m.weibo.cn/detail/4838358436546569,4838363691225884,DVB-Becks,2022-11-21 21:40:06,湖北,多希望回到他在场上的日子,843,0
4838358436546569,贝克汉姆现场观战英格兰 VS 伊朗的比赛 这个男人怎么这么帅！！！#卡塔尔世界杯##英格兰vs伊朗# ,https://m.weibo.cn/detail/4838358436546569,4838362417203792,糖糖resiy,2022-11-21 21:40:06,江苏,哈哈哈，他开心死了,1063,0
4838358436546569,贝克汉姆现场观战英格兰 VS 伊朗的比赛 这个男人怎么这么帅！！！#卡塔尔世界杯##英格兰vs伊朗# ,https://m.weibo.cn/detail/4838358436546569,4838362392041005,小秀秀824,2022-11-21 21:40:06,黑龙江,这个男越老越味道！,28,0
4838358436546569,贝克汉姆现场观战英格兰 VS 伊朗的比赛 这个男人怎么这么帅！！！#卡塔尔世界杯##英格兰vs伊朗# ,https://m.weibo.cn/detail/4838358436546569,4838362122817930,西西CC-如花似玉小姨妈,2022-11-21 21:40:06,上海,我贝 英格兰加油,1156,0
4838359699030773,少年自有少年强！本届世界杯第一个进球的英超球员诞生！@阿森纳足球俱乐部 布卡约·萨卡！#萨卡世界杯首球# #近击卡塔尔# ,https://m.weibo.cn/detail/4838359699030773,4838360319528339,停停解体育,2022-11-21 21:45:06,广东,兄弟世界杯交流世界杯交流3零零玖,33.8万,158
4838359699030773,少年自有少年强！本届世界杯第一个进球的英超球员诞生！@阿森纳足球俱乐部 布卡约·萨卡！#萨卡世界杯首球# #近击卡塔尔# ,https://m.weibo.cn/detail/4838359699030773,4838361129556888,温已良,2022-11-21 21:45:06,湖北,顺便说一下，萨卡所效力的阿森纳排名英超第一名，以防大家不知道。,52,42
4838359699030773,少年自有少年强！本届世界杯第一个进球的英超球员诞生！@阿森纳足球俱乐部 布卡约·萨卡！#萨卡世界杯首球# #近击卡塔尔# ,https://m.weibo.cn/detail/4838359699030773,4838359966423454,Sherry_SASAKI,2022-11-21 21:45:06,陕西,我们萨宝,1921,25
4838359699030773,少年自有少年强！本届世界杯第一个进球的英超球员诞生！@阿森纳足球俱乐部 布卡约·萨卡！#萨卡世界杯首球# #近击卡塔尔# ,https://m.weibo.cn/detail/4838359699030773,4838361535088791,撒哈拉小摩托,2022-11-21 21:45:06,四川,我不想说了，你们自己说吧,619,10
4838359699030773,少年自有少年强！本届世界杯第一个进球的英超球员诞生！@阿森纳足球俱乐部 布卡约·萨卡！#萨卡世界杯首球# #近击卡塔尔# ,https://m.weibo.cn/detail/4838359699030773,4838361737202896,住在城北的徐公,2022-11-21 21:45:06,陕西,萨宝！妈妈爱你！！！,234,6
4838359699030773,少年自有少年强！本届世界杯第一个进球的英超球员诞生！@阿森纳足球俱乐部 布卡约·萨卡！#萨卡世界杯首球# #近击卡塔尔# ,https://m.weibo.cn/detail/4838359699030773,4838359820669544,秋林龙虾·奥特曼,2022-11-21 21:45:06,四川,我们阿森纳是不可战胜的,3309,13
4838359699030773,少年自有少年强！本届世界杯第一个进球的英超球员诞生！@阿森纳足球俱乐部 布卡约·萨卡！#萨卡世界杯首球# #近击卡塔尔# ,https://m.weibo.cn/detail/4838359699030773,4838362899551418,GFA-,2022-11-21 21:45:06,云南,我就不发图了 你们都知道我想说什么吧,28,4
4838359699030773,少年自有少年强！本届世界杯第一个进球的英超球员诞生！@阿森纳足球俱乐部 布卡约·萨卡！#萨卡世界杯首球# #近击卡塔尔# ,https://m.weibo.cn/detail/4838359699030773,4838359749633771,akakaokaka,2022-11-21 21:45:06,北京,撒卡牛逼！,293,4
4838359699030773,少年自有少年强！本届世界杯第一个进球的英超球员诞生！@阿森纳足球俱乐部 布卡约·萨卡！#萨卡世界杯首球# #近击卡塔尔# ,https://m.weibo.cn/detail/4838359699030773,4838360050307791,LNSAIOYKSI11,2022-11-21 21:45:06,广东,英超第二个进球的诞生了,204,1
4838359699030773,少年自有少年强！本届世界杯第一个进球的英超球员诞生！@阿森纳足球俱乐部 布卡约·萨卡！#萨卡世界杯首球# #近击卡塔尔# ,https://m.weibo.cn/detail/4838359699030773,4838359878867149,暮雨兰庭,2022-11-21 21:45:06,安徽,畢竟是英超榜首球隊的球員,157,1
4838359699030773,少年自有少年强！本届世界杯第一个进球的英超球员诞生！@阿森纳足球俱乐部 布卡约·萨卡！#萨卡世界杯首球# #近击卡塔尔# ,https://m.weibo.cn/detail/4838359699030773,4838360054500044,KANG-Sports,2022-11-21 21:45:06,美国,有球迷需要世界杯球衣吗？,484,1
4838359699030773,少年自有少年强！本届世界杯第一个进球的英超球员诞生！@阿森纳足球俱乐部 布卡约·萨卡！#萨卡世界杯首球# #近击卡塔尔# ,https://m.weibo.cn/detail/4838359699030773,4838362245240326,Arsenal-Martinelli,2022-11-21 21:45:06,广东,叫一声萨球王 霸气👏👏👏,959,0
4838359699030773,少年自有少年强！本届世界杯第一个进球的英超球员诞生！@阿森纳足球俱乐部 布卡约·萨卡！#萨卡世界杯首球# #近击卡塔尔# ,https://m.weibo.cn/detail/4838359699030773,4838362060427708,策略组天才丶冈恩,2022-11-21 21:45:06,广东,萨宝！！,421,0
4838359699030773,少年自有少年强！本届世界杯第一个进球的英超球员诞生！@阿森纳足球俱乐部 布卡约·萨卡！#萨卡世界杯首球# #近击卡塔尔# ,https://m.weibo.cn/detail/4838359699030773,4838360348891274,ARS_AVL,2022-11-21 21:45:06,江苏,狮子头怎么不说全队第一个进球—-唯一一个非英超球员进的呢,43,0
4838359699030773,少年自有少年强！本届世界杯第一个进球的英超球员诞生！@阿森纳足球俱乐部 布卡约·萨卡！#萨卡世界杯首球# #近击卡塔尔# ,https://m.weibo.cn/detail/4838359699030773,4838359840852484,点点笑笑笑乐就高兴了,2022-11-21 21:45:06,北京,哇哦哇哦阿森纳,213,0
4838359699030773,少年自有少年强！本届世界杯第一个进球的英超球员诞生！@阿森纳足球俱乐部 布卡约·萨卡！#萨卡世界杯首球# #近击卡塔尔# ,https://m.weibo.cn/detail/4838359699030773,4838365029474611,風中追風KwaN,2022-11-21 21:45:06,广东,圖片評論,2184,0
4838359699030773,少年自有少年强！本届世界杯第一个进球的英超球员诞生！@阿森纳足球俱乐部 布卡约·萨卡！#萨卡世界杯首球# #近击卡塔尔# ,https://m.weibo.cn/detail/4838359699030773,4838362651823763,nocturne_zz,2022-11-21 21:45:06,江苏,破茧成蝶,140,0
4838359699030773,少年自有少年强！本届世界杯第一个进球的英超球员诞生！@阿森纳足球俱乐部 布卡约·萨卡！#萨卡世界杯首球# #近击卡塔尔# ,https://m.weibo.cn/detail/4838359699030773,4838360721657942,五河碧桂园促销,2022-11-21 21:45:06,安徽,阿森纳,255,0
4838359699030773,少年自有少年强！本届世界杯第一个进球的英超球员诞生！@阿森纳足球俱乐部 布卡约·萨卡！#萨卡世界杯首球# #近击卡塔尔# ,https://m.weibo.cn/detail/4838359699030773,4838360499359479,丶椎名真白灬,2022-11-21 21:45:06,重庆,又进一个了,19,0
4838359699030773,少年自有少年强！本届世界杯第一个进球的英超球员诞生！@阿森纳足球俱乐部 布卡约·萨卡！#萨卡世界杯首球# #近击卡塔尔# ,https://m.weibo.cn/detail/4838359699030773,4838360457941761,ARS浩,2022-11-21 21:45:06,广东,牛逼,166,0
4838297417817382,2022卡塔尔世界杯十大帅哥盘点，不懂球没事，看脸就行 （剪辑：@唯可爱与笨拙）#卡塔尔在当一种很新的东道主# 清南师兄的微博视频 ,https://m.weibo.cn/detail/4838297417817382,4838297588990404,清南师兄,2022-11-21 17:37:38,河南,来源，已获授权,701.7万,57
4838297417817382,2022卡塔尔世界杯十大帅哥盘点，不懂球没事，看脸就行 （剪辑：@唯可爱与笨拙）#卡塔尔在当一种很新的东道主# 清南师兄的微博视频 ,https://m.weibo.cn/detail/4838297417817382,4838304690996480,实践情报,2022-11-21 17:37:38,河南,是可以进军娱乐圈的程度,85.7万,42
4838297417817382,2022卡塔尔世界杯十大帅哥盘点，不懂球没事，看脸就行 （剪辑：@唯可爱与笨拙）#卡塔尔在当一种很新的东道主# 清南师兄的微博视频 ,https://m.weibo.cn/detail/4838297417817382,4838299434222726,烁yap,2022-11-21 17:37:38,广东,巴西的卡卡！！！,719,47
4838297417817382,2022卡塔尔世界杯十大帅哥盘点，不懂球没事，看脸就行 （剪辑：@唯可爱与笨拙）#卡塔尔在当一种很新的东道主# 清南师兄的微博视频 ,https://m.weibo.cn/detail/4838297417817382,4838318199802313,逃避不可耻但没用_,2022-11-21 17:37:38,四川,表白鹿晗的bgmkeep me alive 坐等鹿晗解说世界杯,70,35
4838297417817382,2022卡塔尔世界杯十大帅哥盘点，不懂球没事，看脸就行 （剪辑：@唯可爱与笨拙）#卡塔尔在当一种很新的东道主# 清南师兄的微博视频 ,https://m.weibo.cn/detail/4838297417817382,4838298118524348,玉红蝴蝶,2022-11-21 17:37:38,山西,迪巴拉真的是太帅了呀，颜值真的没得说啊，期待小魔仙的表现,206,25
4838297417817382,2022卡塔尔世界杯十大帅哥盘点，不懂球没事，看脸就行 （剪辑：@唯可爱与笨拙）#卡塔尔在当一种很新的东道主# 清南师兄的微博视频 ,https://m.weibo.cn/detail/4838297417817382,4838298214728001,都不后悔58,2022-11-21 17:37:38,广东,每一个都是一种阳光的帅气，让人不得不爱上他们,493,16
4838297417817382,2022卡塔尔世界杯十大帅哥盘点，不懂球没事，看脸就行 （剪辑：@唯可爱与笨拙）#卡塔尔在当一种很新的东道主# 清南师兄的微博视频 ,https://m.weibo.cn/detail/4838297417817382,4838299631359530,pinkhyun_lyp,2022-11-21 17:37:38,山东,好多男人啊,187,9
4838297417817382,2022卡塔尔世界杯十大帅哥盘点，不懂球没事，看脸就行 （剪辑：@唯可爱与笨拙）#卡塔尔在当一种很新的东道主# 清南师兄的微博视频 ,https://m.weibo.cn/detail/4838297417817382,4838299283229068,ZoeyZQH,2022-11-21 17:37:38,福建,内马尔很像唱歌的legend 传奇哥是吧,179,12
4838297417817382,2022卡塔尔世界杯十大帅哥盘点，不懂球没事，看脸就行 （剪辑：@唯可爱与笨拙）#卡塔尔在当一种很新的东道主# 清南师兄的微博视频 ,https://m.weibo.cn/detail/4838297417817382,4838301754461287,你有没有吃饭呀,2022-11-21 17:37:38,陕西,我这不值钱的微笑,289,2
4838297417817382,2022卡塔尔世界杯十大帅哥盘点，不懂球没事，看脸就行 （剪辑：@唯可爱与笨拙）#卡塔尔在当一种很新的东道主# 清南师兄的微博视频 ,https://m.weibo.cn/detail/4838297417817382,4838299049659133,昕橡,2022-11-21 17:37:38,黑龙江,看脸都能看一天，各有各的帅法，世界杯不止是运动员，还有帅哥,94,7
4838297417817382,2022卡塔尔世界杯十大帅哥盘点，不懂球没事，看脸就行 （剪辑：@唯可爱与笨拙）#卡塔尔在当一种很新的东道主# 清南师兄的微博视频 ,https://m.weibo.cn/detail/4838297417817382,4838317202349197,eason丶陈奕迅7,2022-11-21 17:37:38,四川,老子一个男的都觉得的确是赏心悦目,135,2
4838297417817382,2022卡塔尔世界杯十大帅哥盘点，不懂球没事，看脸就行 （剪辑：@唯可爱与笨拙）#卡塔尔在当一种很新的东道主# 清南师兄的微博视频 ,https://m.weibo.cn/detail/4838297417817382,4838326735997170,Nou6,2022-11-21 17:37:38,江苏,西班牙小哥深得我心,37,1
4838297417817382,2022卡塔尔世界杯十大帅哥盘点，不懂球没事，看脸就行 （剪辑：@唯可爱与笨拙）#卡塔尔在当一种很新的东道主# 清南师兄的微博视频 ,https://m.weibo.cn/detail/4838297417817382,4838324731381780,我是陈陈陈橙大王,2022-11-21 17:37:38,浙江,C罗真是帅得太惊艳了,137,1
4838297417817382,2022卡塔尔世界杯十大帅哥盘点，不懂球没事，看脸就行 （剪辑：@唯可爱与笨拙）#卡塔尔在当一种很新的东道主# 清南师兄的微博视频 ,https://m.weibo.cn/detail/4838297417817382,4838298173053889,Zs张末,2022-11-21 17:37:38,云南,卡塔尔世界杯有很多男神,140,7
4838297417817382,2022卡塔尔世界杯十大帅哥盘点，不懂球没事，看脸就行 （剪辑：@唯可爱与笨拙）#卡塔尔在当一种很新的东道主# 清南师兄的微博视频 ,https://m.weibo.cn/detail/4838297417817382,4838299174175637,听妈妈的话清,2022-11-21 17:37:38,山西,哈哈可能 是我老了，还是觉得小贝是我心目中的第一名呀,183,8
4838297417817382,2022卡塔尔世界杯十大帅哥盘点，不懂球没事，看脸就行 （剪辑：@唯可爱与笨拙）#卡塔尔在当一种很新的东道主# 清南师兄的微博视频 ,https://m.weibo.cn/detail/4838297417817382,4838298222331613,难逃废物,2022-11-21 17:37:38,吉林,这颜值，那还看什么球呀，光看脸就行了,229,47
4838297417817382,2022卡塔尔世界杯十大帅哥盘点，不懂球没事，看脸就行 （剪辑：@唯可爱与笨拙）#卡塔尔在当一种很新的东道主# 清南师兄的微博视频 ,https://m.weibo.cn/detail/4838297417817382,4838298402428683,风月咏千秋,2022-11-21 17:37:38,四川,球场这么多帅哥的吗？那我错过了好多次看帅哥的机会啊,105,8
4838297417817382,2022卡塔尔世界杯十大帅哥盘点，不懂球没事，看脸就行 （剪辑：@唯可爱与笨拙）#卡塔尔在当一种很新的东道主# 清南师兄的微博视频 ,https://m.weibo.cn/detail/4838297417817382,4838297946294535,崧wang,2022-11-21 17:37:38,山东,每一个都好帅呀,106,9
4838297417817382,2022卡塔尔世界杯十大帅哥盘点，不懂球没事，看脸就行 （剪辑：@唯可爱与笨拙）#卡塔尔在当一种很新的东道主# 清南师兄的微博视频 ,https://m.weibo.cn/detail/4838297417817382,4838306862339114,萌萌苹果熊,2022-11-21 17:37:38,中国台湾,这首歌叫什么呀,13,11
4838362428481924,这次，是卓越的马奎！#英格兰vs伊朗##近击卡塔尔# #世界杯# ,https://m.weibo.cn/detail/4838362428481924,4838362559811130,Martial_Zeng,2022-11-21 21:55:58,湖北,图片评论,461,10
4838362428481924,这次，是卓越的马奎！#英格兰vs伊朗##近击卡塔尔# #世界杯# ,https://m.weibo.cn/detail/4838362428481924,4838363234569098,热爱文森特,2022-11-21 21:55:58,江苏,马奎尔老师到了国际赛场，踢得整个一贝肯鲍尔。,264,7
4838362428481924,这次，是卓越的马奎！#英格兰vs伊朗##近击卡塔尔# #世界杯# ,https://m.weibo.cn/detail/4838362428481924,4838363015938530,小表爷,2022-11-21 21:55:58,安徽,今天几次向前的出球让我以为是利马,1102,2
4838362428481924,这次，是卓越的马奎！#英格兰vs伊朗##近击卡塔尔# #世界杯# ,https://m.weibo.cn/detail/4838362428481924,4838364014444573,好名字都特么被抢了,2022-11-21 21:55:58,福建,看看马奎和卢克肖这表现，曼联要不要自身找找原因？,126,0
4838362428481924,这次，是卓越的马奎！#英格兰vs伊朗##近击卡塔尔# #世界杯# ,https://m.weibo.cn/detail/4838362428481924,4838364044074734,清純嘉士伯,2022-11-21 21:55:58,广东,对面没有冲击身后的能力，纯玩传中，马奎打爆他们,675,0
4838362428481924,这次，是卓越的马奎！#英格兰vs伊朗##近击卡塔尔# #世界杯# ,https://m.weibo.cn/detail/4838362428481924,4838363246895666,不改昵称你开会员干嘛,2022-11-21 21:55:58,江苏,马奎：凯恩，要么咱俩换换？,19,0
4838362428481924,这次，是卓越的马奎！#英格兰vs伊朗##近击卡塔尔# #世界杯# ,https://m.weibo.cn/detail/4838362428481924,4838364756578968,GinoShea_kianix,2022-11-21 21:55:58,上海,国家队玩的是大号,694,0
