用户id,用户昵称,评论时间,IP地址,评论内容,评论人粉丝数,评论点赞数
4806089630286252,5k6o2-gu_3u0,2022-08-24 12:01:50,山东,归根结底，就是不明确说吴姓艺人怎么判的呗只要一天不明确说，这几个就依然有的争论。,338,50
4806140552026307,莴愺莴愺,2022-08-24 12:01:50,上海,这种破事还值得上热搜,6,36
4806167437771580,O0锦乔喵0O,2022-08-24 12:01:50,湖北,警方给出的是侵犯名誉，不是诽谤噢，意思是刘美丽说的都是真的,15,31
4806136446588581,channelALam,2022-08-24 12:01:50,广东,吴签真的是无辜呀……,590,27
4806139453902092,猫干的坏事,2022-08-24 12:01:50,福建,看累了,22.7万,22
4806173959914437,-阿棱棱,2022-08-24 12:01:50,上海,她这张照片好怪 感觉是紧绷的皮肤上硬拉出来一个鼻子,562,18
4801268809994549,金嗣承,2022-07-30 21:17:59,浙江,唐山打人事件发生后，发布对吴亦凡宣判，转移了一部分舆论，估计下一次发生重大社会安全事件的时候，才会宣判。这操作真好。,15,330
4797042977145786,吴哼哼的魔鬼椒-一辈子忘不掉版,2022-07-30 21:17:59,浙江,转让是不是得使用者同意啥的,180,95
4797535548080173,是梓瑕啊,2022-07-30 21:17:59,广东,被盗号了,363,44
4797441586496305,越北Archer,2022-07-30 21:17:59,山东,怎么回事,124,12
4800713622291881,-RUIOX,2022-07-30 21:17:59,湖南,这不是他的号吧…,86,8
4801966327468424,吾一只,2022-07-30 21:17:59,北京,蔡粉?,641,17
4807269097669077,__小嘻嘻_,2022-07-30 21:17:59,河南,吴亦凡以前说过 他出道时本来想叫ace 的,371,4
4801036381849004,夏末兮51707,2022-07-30 21:17:59,云南,我就想知道老吴啥时候宣判，都一年了,0,12
4797091773421172,Yunleor,2022-07-30 21:17:59,江西,这是啥意思,339,1
4797348368879203,Dyx小玉儿,2022-07-30 21:17:59,山东,转让帐号？被谁？,184,7
4801552898852512,asdfghjkluhska,2022-07-30 21:17:59,广东,你也算r a p p e r放你的p,765,10
4803867240567329,Ringll00945,2022-07-30 21:17:59,浙江,判了几年？很好奇,4,1
4807857163734844,小李跟你拼了,2022-07-30 21:17:59,广东,回复@-杜思颖-:6,105,0
4805114248036404,尔与我等,2022-07-30 21:17:59,广西,加油吧！！,1,0
4804010726392827,ahajabdkd,2022-07-30 21:17:59,山东,不公开开庭审理，择期宣判,0,1
4803455174057312,一不小心就失恋了,2022-07-30 21:17:59,广东,大哥，你好好梳理一下你的日期，日期都能写错，您做什么深度新闻啊,1,0
4801427484182539,吾十有五知天命,2022-07-30 21:17:59,上海,不觉得晦气嘛,1,0
4799221029406193,腹肌有力,2022-07-30 21:17:59,天津,吴亦凡哈哈哈哈哈哈笑话,22,1
4805308302495319,诸葛曾经也不亮,2022-07-30 21:17:59,内蒙古,卖号了这是,143,3
4806422422883665,荆棘铁卫,2022-07-30 21:17:59,湖北,我刚看完视频 三观炸裂 求一双没看过的眼睛,34,0
4797525871558953,是梓瑕啊,2022-07-04 18:36:29,广东,朝阳分局警察张吉星妻子李雨霏7.19日发文中显示1.21日实名举报，包括收受巨额贿赂，权色交易，长期家暴，疯狂嫖娼，等违法违纪的事实，但事发至今张吉星依然在原单位工作，未受丝毫影响，为避免北京朝阳分局有包庇，保护的嫌疑，特向上级部门申请，让北京朝阳分局整体回避此案件，移交由其他部门处理。,363,22
4794750051552877,南墙荏苒,2022-07-04 18:36:29,河北,别忽略吴亦凡案件！！！,50,27
4791598338284823,关与文,2022-07-04 18:36:29,广东,为什么没有了吴亦凡这个话题,327,9
4796918892336224,妡賞心想,2022-07-04 18:36:29,中国香港,吴亦凡啥时候宣判呀？香港台湾今日有报道说吴的脸书官网更新了，疑似已经给放出来,104,3
4801082977158853,星星52152152,2022-07-04 18:36:29,陕西,他被判了多久？,96,1
4795181843355673,你来自云中雾,2022-07-04 18:36:29,辽宁,可以多多关注7.12宜春的那件事吗,40,0
4803642685129174,咔酱199810,2022-07-04 18:36:29,湖南,所以吴亦凡坐牢了吗,0,0
4788876314676454,吴签爱吃牢饭,2022-07-04 18:36:29,河北,吴关了多久我想知道,0,3
4788876373134620,吴签爱吃牢饭,2022-07-04 18:36:29,河北,吴关多久,0,0
4786270184145471,超话社区,2022-07-01 03:59:58,,你好，你感兴趣的“新闻大事件”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; 新闻大事件,2.35亿,1
4795278609355000,LN宁宁宁a,2022-07-01 03:59:58,山东,朝阳分局警察张吉星妻子李雨霏7.19日发文中显示1.21日实名举报，包括收受巨额贿赂，权色交易，长期家暴，疯狂嫖娼，等违法违纪的事实，但事发至今张吉星依然在原单位工作，未受丝毫影响，为避免北京朝阳分局有包庇，保护的嫌疑，特向上级部门申请，让北京朝阳分局整体回避此案件，移交由其他部门处理。,135,30
4786572518494214,Glacier_cracks,2022-07-01 03:59:58,安徽,可怕的是吴亦凡连个像样的作品都没有，靠一张脸做顶流,139,15
4791511164653956,萝莉控扁舟1372,2022-07-01 03:59:58,安徽,那美国版的混血泰迪也会发假新闻么,178,2
4787869132000822,Wang喵meow,2022-07-01 03:59:58,中国台湾,这标题也真奇特🥺犯的罪又不一样！,3,5
4805051270566425,Don氵,2022-07-01 03:59:58,云南,他的歌可不得了,2560,3
4804628866667745,吴自渡自渡渡,2022-07-01 03:59:58,广东,这种事还要比谁比谁更牛吗？？三观没问题吧,296,2
4787685547574555,被卖了帮数钱的那是好人250,2022-07-01 03:59:58,北京,主持人英语单词认识几个？,5,1
4808506932200230,LEO-HU-,2022-07-01 03:59:58,北京,转发微博,90,0
4806422528001539,荆棘铁卫,2022-07-01 03:59:58,湖北,我刚看完视频 三观炸裂 求一双没看过的眼睛,34,0
4801298626777409,七月飞霜世界異样,2022-07-01 03:59:58,中国香港,當然差太遠， 沒有受害人都可以入罪！nb,1100,3
4790755346616087,漫夜星光-无违家园,2022-07-01 03:59:58,江苏,美国坐一半就能出来了，他会比吴亦凡早出来,581,2
4786268821782578,超话社区,2022-07-01 03:54:33,,你好，你感兴趣的“新闻大事件”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; 新闻大事件,2.35亿,0
4804629009534564,吴自渡自渡渡,2022-07-01 03:54:33,广东,这种事还用比谁比谁更牛？？？三观何在？？？,296,3
4804314251402037,王初三,2022-07-01 03:54:33,辽宁,@Kiki_KIKIHIDE 人家三十年,1033,0
4789472526341726,审计十年,2022-07-01 03:54:33,江苏,吴签？无中生有吧,1478,2
4792326708531238,你头发乱了哦53,2022-07-01 03:54:33,湖北,差多远？,125,1
4786356453115838,李嘉恒420,2022-07-01 03:54:33,云南,什么叫美国版吴亦凡？？？,13,7
4797216302565811,Rosy_Boo,2022-07-01 03:54:33,上海,这种所谓的资深媒体人请来有什么意义……,2239,2
4786417647223281,youarenotfireworks,2022-07-01 03:54:33,黑龙江,知道了 小编觉得💩里面这个黑人这坨比较臭,18,3
4783111214206192,Elegantlyyy,2022-06-22 10:31:40,广东,阿里女本来是想仙人跳她上司的,285,269
4783110452150643,嫁给流川枫,2022-06-22 10:31:40,四川,想告上司，结果把供应商送进去了，666啊,122,225
4783137806877498,鸡术性洗白,2022-06-22 10:31:40,山东,都美竹就是诬告，半年之后看小怡被曝光了红了，自己也想曝光走红，在写手的指导下编出了十几个小故事，她可不是酒后性侵，她就不是受害者，她也没报警,939,192
4783110238242339,天野牧雲_,2022-06-22 10:31:40,江西,这案子到底啥情况，这女的设局想坑上司没得逞，主动勾搭上的客户反而成了猥亵？,4,67
4783115383609066,泛舟伏尔加河上下,2022-06-22 10:31:40,浙江,重点是什么？重点是被告无认罪悔罪表现.你们懂了吗.,44,68
4783116818058144,江逸舟,2022-06-22 10:31:40,广东,我不理解一个女人是如何做到在第一天被猥亵的情况下第二天大清早主动电话主动开门邀请一个昨晚猥亵过你的人进屋再来一次的，别和我杠，杠就是你对网页链接,292.7万,83
4783127219668091,段子生活芭芭拉,2022-06-22 10:31:40,广东,诸位男士，要是收到女人电话，主动邀请你去她所在的宾馆，一定要记得有这么一个判决。尤其是对方前一天喝了酒，虽然已经睡醒了，但是也不能误会对方。切记，宁肯在马路边扶老人，也不要靠近喝了酒的女人,14,49
4783114600054945,烟客蓬莱09,2022-06-22 10:31:40,浙江,只想问一句：周某的内裤到底去哪了？,1.2万,36
4783141904974000,代表火星奖励你,2022-06-22 10:31:40,北京,在双方都只有口供情况下，为什么周某第一次小作文撒谎那么严重，还倾向于她的口供？ 记得高云翔案，审了两年，最后发现受害人在某个地方撒谎了，所以不支持她的口供，判的无罪？疑罪从无才是法治化方向,28,38
4783114913843835,锦鲤六宝,2022-06-22 10:31:40,河北,就这。。一年半？真的给我整乐了！！,9.7万,24
4783112448380064,不爱吃肉16,2022-06-22 10:31:40,山西,呃那个，，，还是希望中国媒体做新闻能做到近距离观察，远距离思考。现在对媒体真是极其失望。,1,24
4783141400877061,佳缘不薄真爱者,2022-06-22 10:31:40,广东,难道“性同意”，还要录音，才算无罪吗？,146,14
4783119100023948,niuyn_nelly,2022-06-22 10:31:40,广东,别拿酒精说话，咋没见过酒后打领导的呢,495,18
4783115996496228,密大哑炮Tolance,2022-06-22 10:31:40,江西,洗地的人以后你上司开放把你送客户//@人間風箏:回复@N颜思齐:韩国电影《玩物》，idol张紫妍为原型//@半斛老酒:配图不错👍,59,8
4783112107855192,巫迦巫迦,2022-06-22 10:31:40,广西,熟人作案还是处于多数啊,44,12
4783121310156600,9018_dudu,2022-06-22 10:31:40,四川,记得当时是上司和供应商一起性骚扰，又说她和上司本来就有瓜葛。。。无论如何，能判刑，已经是向好了！希望职场会有0骚扰的一天,110,11
4783147353115184,刺猬也是蜗牛,2022-06-22 10:31:40,云南,就应该直接颁布性行为前的禁酒令！对男女双方都是保障！因为对于很多人来说，喝酒就像是性行为的前戏。喝多少算失去反抗能力呢？酒量如何不应该以性别区分。事实并不是男人就一定酒量好，而女人就一定酒量不好。否则那又是不是另一种形式的性别歧视呢？,202,11
4783130273647417,游戏玩家圆滚滚,2022-06-22 10:31:40,江苏,阿里这个🍉我都看迷糊了,124.9万,12
4795278827456769,LN宁宁宁a,2022-06-13 20:09:43,山东,朝阳分局警察张吉星妻子李雨霏7.19日发文中显示1.21日实名举报，包括收受巨额贿赂，权色交易，长期家暴，疯狂嫖娼，等违法违纪的事实，但事发至今张吉星依然在原单位工作，未受丝毫影响，为避免北京朝阳分局有包庇，保护的嫌疑，特向上级部门申请，让北京朝阳分局整体回避此案件，移交由其他部门处理。,135,53
4796314548442983,有为无玮,2022-06-13 20:09:43,江西,……结果还没出来,0,1
4794750182363400,南墙荏苒,2022-06-13 20:09:43,河北,结果呢！,50,6
4793373313209322,轻浮不过你的人生,2022-06-13 20:09:43,福建,结果如何,161,5
4801290591013914,雨停之前__smile,2022-06-13 20:09:43,广东,判了没,1,3
4799597085983407,sunny小艳vv,2022-06-13 20:09:43,河南,判了没,107,3
4806996296206567,有温度懂情调爱幻想,2022-06-13 20:09:43,宁夏,择期宣判呢？,61,0
4805305555225086,三折的幸福,2022-06-13 20:09:43,北京,现在啥情况,89,0
4800112713273297,我叫小灵灵啊,2022-06-13 20:09:43,福建,为什么不公开，是不是买通了,88,0
4796919513092102,妡賞心想,2022-06-13 20:09:43,中国香港,吴亦凡啥时候宣判呀？香港台湾今日有报道说吴的脸书官网更新了，疑似已经给放出来,104,0
4795217398206387,-我爱可乐-,2022-06-13 20:09:43,广西,结果如何,1,0
4789831244450946,鉮佡哋囮裑,2022-06-13 20:09:43,湖北,结果呢,31,1
4780449076871629,ghzzdhkxxx,2022-06-13 20:09:43,湖南,#吴亦凡强奸聚众淫乱案#,63,3
4792897466007807,国法面前莫得顶流,2022-06-13 20:09:43,四川,很期待最终结果。,12,5
4808132129719882,RXYNKS,2022-06-13 20:09:43,北京,吴亦凡被构陷，与任何爆料女包括都某没有性关系，没有任何受害者，他无罪。黑警与妓女勾结制造冤案，伪证串供。聊天的人并不是吴亦凡。#民警张吉星被查#,1,0
4798901603013510,life丶螃蟹,2022-06-13 20:09:43,广东,,2,0
4798901452018427,life丶螃蟹,2022-06-13 20:09:43,广东,法律是公正的,2,0
4803529829777658,天下霸图128,2022-06-13 20:09:43,江苏,两个月了大哥，法官们睡着了嘛？,1,9
4792178997990888,aaa7_Y,2022-06-13 17:42:18,山东,吴亦凡,3,0
4808132184773105,RXYNKS,2022-06-13 17:42:18,北京,吴亦凡被构陷，与任何爆料女包括都某没有性关系，没有任何受害者，他无罪。黑警与妓女勾结制造冤案，伪证串供。聊天的人并不是吴亦凡。#民警张吉星被查#,1,1
4781357546603399,他的孩子我不配,2022-06-13 17:42:18,广东,？看了个寂寞,0,0
4806194478186533,淡然一切1987,2022-06-13 17:42:18,辽宁,为什么不查下朝阳jf张某星，冤案，诬陷，呵呵。,313,1
4779302422580291,四川监狱,2022-06-11 22:11:28,,关注,19.7万,0
4779447461612010,Poison_LU鹿,2022-06-11 22:11:28,四川,聚众淫乱,9,0
4779326295771561,我的生活就是工作,2022-06-11 22:11:28,四川,持续关注,1422,0
4779362869575698,橘子桔子zz,2022-06-11 22:11:28,北京,#广东揭阳普宁17岁女子残忍杀害4岁男孩#,93,4
4784514750743371,嗯酷兔兔,2022-06-11 22:11:28,湖北,持续关注,0,2
4779363318628689,许嵩啊我是母海莹呀,2022-06-11 22:11:28,浙江,#代县村霸董眉全非法持枪抢占金矿#,511,3
4779329647808070,shyyymommy,2022-06-11 22:11:28,四川,法律面前人人平等,3,3
4795809227344954,请叫我张坤坤,2022-06-11 22:11:28,广东,#北京警方回应妻子实名举报民警丈夫违法违纪#,292,1
4779756539871633,超话社区,2022-06-11 21:40:31,,你好，你感兴趣的“关注”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; 关注,2.35亿,0
4807614187438924,刘少均jpn,2022-06-11 21:40:31,中国台湾,應該無罪了,30,0
4807083646259984,期待美好f,2022-06-11 21:40:31,江苏,为什么不查下朝阳jf张某星，冤案，诬陷，呵呵。,19,0
4805721399495955,扯淡的人生一地鸡毛,2022-06-11 21:40:31,四川,#都美竹录音# 这里很精彩,2,0
4805283648114820,你不知道的Terrance,2022-06-11 21:40:31,广西,被害人还有啥隐私,508,0
4804610176845572,Di14luv,2022-06-11 21:40:31,陕西,啥时候宣判呢,39,1
4795911677673773,_Boruto,2022-06-11 20:44:06,河南,这个叫刘某23岁这个小弟弟也是真的敢啊，真佩服，真敢,3,4
4779283115938103,等风起90,2022-06-11 20:44:06,山东,传播法治正能量,3,0
4780032603457318,细雨淅沥动诗情,2022-06-11 20:44:06,四川,判了，17年,292,8
4804814736984618,嘻嘻最爱我aa,2022-06-11 20:44:06,北京,资本塌了,52,0
4797403200230406,Francis胡生,2022-06-11 20:44:06,江西,没有视频我不会信,40,0
4795828725879179,请叫我张坤坤,2022-06-11 20:44:06,广东,#北京警方回应妻子实名举报民警丈夫违法违纪#,292,0
4784167805781535,邹小雁吼吼吼,2022-06-11 20:44:06,浙江,我妈妈是不是非法集资了啊,4,0
4779283953748752,优2019优,2022-06-11 20:44:06,山东,学法守法从我做起,30,0
4795828868487604,请叫我张坤坤,2022-06-11 19:40:15,广东,#北京警方回应妻子实名举报民警丈夫违法违纪#,292,1
4779215885175970,llllydiaaaa,2022-06-11 16:00:41,北京,凡粉丝可咋办呀也只能通过控评说其他事件转移视线了,200,140
4779467630709843,小白银回来了,2022-06-11 16:00:41,广东,都某竹就是第二个郭美美,156,91
4782751491031864,嫣然的小兔狗,2022-06-11 16:00:41,河北,吴亦凡还用强奸？有上亿的女粉丝排着队等着吴亦凡，要说是都美竹强奸了吴亦凡还差不多。,23.5万,68
4780373907607490,越风向风筝,2022-06-11 16:00:41,上海,聚众淫乱是口袋罪,342,8
4779675941867564,优雅的仙人球,2022-06-11 16:00:41,吉林,宣判完，结果哪里看？,164,23
4781513730688990,蚀忆成殇,2022-06-11 16:00:41,广东,“择”用的好，那就是糊弄一下就行了，真不错,380,8
4784692572459704,冼云骏是长不大的仙人掌,2022-06-11 16:00:41,广东,马上这个犯罪嫌疑人就要被宣判了 ,13.1万,15
4779347925796582,新玺你,2022-06-11 16:00:41,吉林,那就不止一个人啊，都抓起来,1,12
4779972453207010,杨乐乐_521,2022-06-11 16:00:41,陕西,大哥，警察材料上面没有说诱奸，迷奸,257,7
4779679644914406,Sunny好运到家,2022-06-11 16:00:41,广东,真是金玉其外败絮其中！,28,2
4779317924466640,蚌埠普法,2022-06-11 16:00:41,,转发微博,1663,3
4808117244920924,lucky草,2022-06-11 16:00:41,安徽,假的吧,37,0
4807084014835470,期待美好f,2022-06-11 16:00:41,江苏,为什么不查下朝阳jf张某星，冤案，诬陷。,19,0
4780221259843738,失眠地树nice,2022-06-11 16:00:41,河南,女的怎么没事,109,10
4779236173027303,超爱玛奇朵的小飞象,2022-06-11 16:00:41,广东,聚众，哪个众？谁能科普一下？等后续通报，请写详细点。,392,10
4779894296546117,美羊羊长沙多肉大棚,2022-06-11 16:00:41,湖南,来自朝阳法苑？,497,2
4779251280380102,细菌糕,2022-06-11 16:00:41,湖南,小学女孩疑似被侵犯事件！小学女孩疑似被侵犯事件！现在图都被夹，被压热搜,226,4
4780273914611113,你的尼莫,2022-06-11 16:00:41,上海,国外媒体报道判了17年,48,1
4780078346535296,罐子村在逃王满银,2022-06-11 16:00:41,河南,啥时候宣判呢等不及了,18,2
4794096873638239,宋菱知,2022-06-11 14:55:49,吉林,想知道判决结果，热度过去了没几个人看了。,115,2
4806277971050956,Dige1988,2022-06-11 14:55:49,湖南,这个刘某招真是脑子转得快,152,1
4779178404349738,付钱看世界,2022-06-11 13:20:01,广东,肯定是得罪人被搞，这种网红给钱摆不平？想想都知道水很深。,79,0
4779163858770310,诸猴,2022-06-11 13:20:01,浙江,女猪脚也不干净,2,0
4779154019719882,天剑指南,2022-06-11 12:41:50,广东,聚众淫乱，众，还有谁？,57,0
4779148490836378,枯影秋木,2022-06-11 12:14:00,山东,不在于规定而是有效执行,113,38
4779148059083640,风紧雁行高·,2022-06-11 12:14:00,广东,普法，此处艾特昨天还在作孽的某凡粉。,2063,34
4779169759627207,annelin平安,2022-06-11 12:14:00,江苏,聚众的众里面有没有没曝光的加害者呢？，受害者保护好，如果有没曝光的加害者，那些加害者能不能公布出来，防止有人继续受害？,384,9
4779154421058581,维护中国正能量,2022-06-11 12:14:00,宁夏,唐山那个事算是性骚扰吗？,318,10
4779149351455123,喵星人上路喵喵喵,2022-06-11 12:14:00,湖北,吴亦凡坐完牢狱，是否会驱逐出境？,228,13
4779152706635348,忍不住打个哈欠,2022-06-11 12:14:00,江苏,对于公众人物来说，社会影响更加恶劣,5,8
4788010983884472,昱彧璇涟漪,2022-06-11 12:14:00,广西,现在谣言满天飞，所以恳请把吴亦凡案情的时间、地点、受害人（不公开受害者名字一样可以保护隐私）案情经过做一个详细的通报，别用一句保护隐私就让这个案子一年了还不明不白的！还有请问一下都美竹这种是不是寻衅滋事造谣诽谤敲诈勒索？#都美竹录音#  网页链接,528,1
4779149866304458,两个坏虫子,2022-06-11 12:14:00,湖北,六年起步，六六哭死了。,329,4
4779148511548900,杨柳晓风-,2022-06-11 12:14:00,浙江,审判结果会对大众公开吗？,702,0
4779157537688508,朱大静1987,2022-06-11 12:14:00,上海,猥亵呢？可以轻饶？难道一定要发生所谓的实质性伤害才能入狱？法律需要尽快健全！！！,0,1
4779149136495527,亲亲抱抱导盲犬,2022-06-11 12:14:00,上海,预计十年以上,120,2
4806935759552693,冬日可爱-在评论区看拳,2022-06-11 12:14:00,福建,有没有想过是自己系统内部出问题了呢？#民警张吉星被查#,218,0
4779373968491301,霸道总裁的喵,2022-06-11 12:14:00,广东,直接判吴亦凡坐牢79年吧，多起作案啊,456,0
4779157181698345,viviwawa_s,2022-06-11 12:14:00,广东,这两个可以叠加吗？,2,0
4779153658481610,流年不忘初爱---本公主招驸马,2022-06-11 12:14:00,江苏,唐山女救了吴亦凡。凡凡都没流量了。。。,61,2
4779229395557884,哩兔兔了哩,2022-06-11 12:14:00,广东,这个外国佬来我国就 应当遵守我国法律，没人能凌驾法律之上,16,0
4779194418728989,媞媞的花园,2022-06-11 12:14:00,广东,成都爆出来的聚众淫乱为什么没人管？,23,2
4779157068452512,静善若水139,2022-06-11 12:14:00,广东,#敬畏法律#，坚守底线，没有人能凌驾于法律之上！,1357,0
4779151850471884,焦点访谈LZK,2022-06-11 12:14:00,福建,法律在于执行！严肃执法杜绝人情是关键！,3282,4
4779152630876697,小虫飞呀,2022-06-11 12:10:57,福建,娱乐圈追星需谨慎，别慌，下一个人设崩塌的也许就是你现在拼命维护的那个,796,20
4779167893687529,小愚-MR,2022-06-11 12:10:57,北京,母亲功不可没,138,13
4779164013957052,过客风雨依然,2022-06-11 12:10:57,广东,聚众，那个众还有哪些人呀,119,17
4779148156081635,Stephen1397,2022-06-11 12:10:57,澳大利亚,@solo错位节拍,536,1
4779242904884617,梦想全职打王者的打工仔,2022-06-11 12:10:57,吉林,我想说都不是啥好饼,380,1
4779178459925809,·凡仔可乐去冰-,2022-06-11 12:10:57,广东,建议清一下娱乐圈 娱乐圈大佬们,935,3
4779165406989910,大着胆子挣钱,2022-06-11 12:10:57,四川,聚众淫乱是什么 很神奇的定义 只是吴亦凡真需要用强奸的方式？ 还是有点费解,305,1
4780922588628085,sharon1222,2022-06-11 12:10:57,广东,这么久才审判,618,3
4779330528611547,四柚先生,2022-06-11 12:10:57,安徽,我看这发展线，都美竹也有很大问题啊，不用处理吗？,41,4
4779182322355615,田励甜,2022-06-11 12:10:57,内蒙古,生来得志富贵易，铜钱勾来风流债，顺采樱花艳时换，红杏献彩树也掘，啄食坠粉落香脂，享受日日红绸阵，新酒添杯残酒困，今晚更胜前春奇，空得一片梦中辉，蝶移莺去无人问，乱红……,220,4
4779443043960579,汝韬哥在此哈,2022-06-11 12:10:57,广东,@我的印象笔记,232,1
4779320004841096,我是蠢狍子,2022-06-11 12:10:57,湖南,还是把热度还给烧烤店吧,131,4
4779147929064543,ro7ck,2022-06-11 12:10:57,北京,开篇就是吴亦凡时间线，下面的吴某凡是啥意思,1210,0
4781673776419277,哦-怎么回,2022-06-11 12:10:57,云南,可以的，邪不胜正,1.1万,0
4779184088416716,特雷不傻,2022-06-11 12:10:57,江苏,那个拉皮条的有没有被抓起来？,19,2
4781323774331522,喵喵喵喵猫女士,2022-06-11 12:10:57,上海,想提高知名度的，想谋取利益的，想诈骗的，色欲熏心的,445,1
4779224660184123,小凤妹纸198502,2022-06-11 12:10:57,辽宁,我特别想知道吴亦凡在里面怎么样了,8,0
4779178555084416,蒲桃入漢家,2022-06-11 12:10:57,河北,这时间线只是舆论发酵的过程，跟案情关系不大。,157,1
4779218128342994,嘉峪关政法,2022-06-11 11:48:52,,#今日早报#第025期【吴亦凡强奸、聚众淫乱案，一审开庭！】@陇原政法,658,1
4780657749003234,平凉政法,2022-06-11 11:48:52,,,300,0
4780657730915845,平凉政法,2022-06-11 11:48:52,,#今日早报#第025期【吴亦凡强奸、聚众淫乱案，一审开庭！】,300,0
4779851829220246,甘肃高院,2022-06-11 11:48:52,,#今日早报#第025期【吴亦凡强奸、聚众淫乱案，一审开庭！】,15万,0
4779247312570504,张掖政法委,2022-06-11 11:48:52,,转发微博,7.8万,0
4779201678544824,甘肃省司法厅官微,2022-06-11 11:48:52,,#今日早报#第025期【吴亦凡强奸、聚众淫乱案，一审开庭！】,1.4万,0
4779187057726071,甘肃白银政法,2022-06-11 11:48:52,,#今日早报#第025期【吴亦凡强奸、聚众淫乱案，一审开庭！】,1.1万,0
4779219307727659,环县政法,2022-06-11 11:48:52,,#今日早报#第025期【吴亦凡强奸、聚众淫乱案，一审开庭！】@陇原政法 @庆阳政法,770,0
4779172209889092,数码回购,2022-06-11 11:48:52,安徽,两人以上打扑克，聚众赌博,37,1
4786005418969865,我是饿宝,2022-06-11 11:48:52,上海,以前真的很喜欢他，现在真的无语,58,0
4779162555125304,樊小咚,2022-06-11 11:48:52,吉林,但是我觉得既然是聚众淫乱，不能因为凡凡影响力大就只曝光他一个，应该都曝光,12,10
4782816666321980,嗯酷兔兔,2022-06-11 11:48:52,湖北,@嗯酷兔兔：相信法律还被害人一个公道，但也请女生保护好自己！！！,0,1
4779947376248220,陇南政法,2022-06-11 11:48:52,,#今日早报#第025期【吴亦凡强奸、聚众淫乱案，一审开庭！】@陇原政法,8698,0
4779828811662582,天水政法,2022-06-11 11:48:52,,转发微博,7486,0
4779138856520147,乔06132,2022-06-11 11:41:39,上海,上海金山砍人事件怎么样了啊,25,40724
4779177619756819,凉皮你皮不皮,2022-06-11 11:41:39,广东,我们不是可以同时关注几个事件吗，而且唐山警察也有在处理啊，是脑子还不够用？,114,18264
4779184687680603,我最了不起哈,2022-06-11 11:41:39,江苏,有些人不要替别人做主！吴某凡这个事情比唐山的事情更恶劣，凭什么不关注？！强奸，聚众淫乱没看见？！他迫害的不是一个两个，而且这种迫害更具有隐蔽性，时间跨度也比较大，受害者更多，不提才叫转移视线，明星利用资本控制舆论长期给自己洗白，背后团队助纣为虐，受害人不敢发声这才更可怕。,16,14800
4779169358287569,annelin平安,2022-06-11 11:41:39,江苏,聚众的众里面有没有没爆出来的加害者？,384,2852
